m_7518_,getSunriseColor,0,
m_7519_,handleSetScore,2,
m_7521_,isCustomRenderer,0,
m_7522_,setFocused,0,
m_7523_,setupRotations,0,
m_7524_,hasExpired,2,
m_7525_,canOpen,2,
m_7527_,getIngredients,2,
m_7528_,start,2,
m_7530_,stop,2,
m_7531_,triggerEvent,2,
m_75327_,noise,2,
m_7532_,getVisualOrderText,2,
m_75333_,p,2,
m_75335_,gradDot,2,
m_75359_,fromReader,2,
m_75363_,optionallyFormat,2,
m_75367_,readNumber,2,
m_7536_,listPacks,2,
m_75370_,isAllowedNumber,2,
m_7537_,draw,0,
m_75380_,getValue,2,
m_75384_,expectedDeviation,2,
m_7538_,isUvLocked,0,
m_7539_,isGui3d,0,
m_75406_,wrap,2,
m_75408_,getValue,2,
m_7540_,getScheduledEvents,2,
m_75417_,getValue,2,
m_7541_,useAmbientOcclusion,0,
m_75424_,getOctaveNoise,2,
m_7542_,reloadWhiteList,2,
m_75430_,makeAmplitudes,2,
m_7543_,getNoItemIcon,2,
m_75449_,getValue,2,
m_7544_,get,2,
m_7545_,handleBlockEntityData,2,
m_75464_,getValue,2,
m_75467_,getValue,2,
m_7546_,scale,0,
m_75471_,p,2,
m_75473_,getCornerNoise3D,2,
m_75479_,dot,2,
m_7547_,usesBlockLight,0,
m_7548_,handleEntityTagQuery,2,
m_7549_,getJumpDelay,2,
m_7551_,tick,0,
m_75524_,copyDataLayer,2,
m_75526_,setLayer,2,
m_75529_,hasLayer,2,
m_7552_,getAttackDuration,2,
m_75531_,clearCache,2,
m_75532_,getLayer,2,
m_75534_,disableCache,2,
m_75535_,removeLayer,2,
m_7553_,handleSelectAdvancementsTab,2,
m_7554_,onLookAt,0,
m_7555_,getMaxTemper,2,
m_75569_,checkEdge,2,
m_7556_,getRenderType,0,
m_75576_,checkEdge,2,
m_75581_,removeIf,2,
m_75583_,lambda$removeIf$0,2,
m_75587_,hasWork,2,
m_75588_,runUpdates,2,
m_75593_,checkNeighbor,2,
m_75598_,getQueueSize,2,
m_7559_,canEatGrass,2,
m_75600_,removeFromQueue,2,
m_7560_,createBodyControl,2,
m_7562_,updateNoActionTime,2,
m_7564_,makeMad,2,
m_7565_,isTraderLlama,2,
m_7566_,getAttackDamage,2,
m_7567_,followMommy,2,
m_7569_,openJigsawBlock,2,
m_7570_,halt,2,
m_7572_,randomizeReinforcementsChance,2,
m_75758_,getDataLayer,2,
m_7575_,getAttackAnimationRemainingTicks,2,
m_75761_,getDataLayer,2,
m_75772_,setStoredLevel,2,
m_75782_,retainData,2,
m_75787_,updateSectionStatus,2,
m_7578_,isLocalPlayer,2,
m_75790_,swapSectionMap,2,
m_75791_,storingLightForSection,2,
m_75793_,getDataLayerData,2,
m_75795_,getStoredLevel,2,
m_7579_,hurtEnemy,2,
m_75808_,hasLightWork,2,
m_7580_,playConvertedSound,2,
m_75814_,getLayerListener,2,
m_75816_,getDebugData,2,
m_7581_,pickUpItem,2,
m_7582_,getDefaultLootTable,2,
m_75831_,getRawBrightness,2,
m_75834_,updateSectionStatus,2,
m_7583_,respawn,2,
m_7584_,onHurt,2,
m_75858_,checkNode,2,
m_7586_,supportsBreakDoorGoal,2,
m_75870_,hasLightDataAtOrBelow,2,
m_7587_,getChunk,2,
m_7588_,create,2,
m_75890_,isAboveData,2,
m_7589_,handleCommandSuggestions,2,
m_7592_,wasExploded,2,
m_7593_,convertsInWater,2,
m_7594_,updatePlayerPose,2,
m_75953_,getFlowing,2,
m_75956_,isWaterHole,2,
m_7595_,doUnderWaterConversion,2,
m_75963_,canPassThrough,2,
m_7596_,getNotifyTradeSound,2,
m_75972_,canHoldFluid,2,
m_75977_,canSpreadTo,2,
m_75990_,isSolidFace,2,
m_7599_,canBurn,2,
m_76010_,spread,2,
m_76014_,spreadToSides,2,
m_76019_,sourceNeighborCount,2,
m_7601_,makeStuckInBlock,2,
m_76026_,getSlopeDistance,2,
m_7602_,updateIsUnderwater,2,
m_76035_,getNewLiquid,2,
m_7603_,setData,2,
m_7604_,updateTrades,2,
m_76058_,getCacheKey,2,
m_7605_,broadcastEntityEvent,2,
m_76061_,canPassThroughWall,2,
m_76068_,getSource,2,
m_76070_,lambda$getShape$5,2,
m_76079_,getSpread,2,
m_76088_,hasSameAbove,2,
m_7608_,selectItem,0,
m_76092_,getLegacyLevel,2,
m_76094_,affectsFlow,2,
m_76096_,isSourceBlockOfThisType,2,
m_76098_,lambda$static$0,2,
m_7609_,playChestEquipsSound,2,
m_7610_,getRowTop,0,
m_7611_,bake,0,
m_7612_,type,2,
m_7613_,onSpectatorMenuClosed,0,
m_76142_,registerDefaultState,2,
m_76144_,getStateDefinition,2,
m_76145_,defaultFluidState,2,
m_7614_,addTag,2,
m_76152_,getType,2,
m_76155_,getHeight,2,
m_76158_,canBeReplacedWith,2,
m_7615_,setTag,2,
m_76163_,tick,2,
m_7616_,handleGameEvent,2,
m_76170_,isSource,2,
m_76171_,shouldRenderBackwardUpFace,2,
m_76178_,isEmpty,2,
m_76179_,getFlow,2,
m_76182_,getOwnHeight,2,
m_76183_,getShape,2,
m_76186_,getAmount,2,
m_76187_,isRandomlyTicking,2,
m_76188_,createLegacyBlock,2,
m_76189_,getDripParticle,2,
m_7618_,lookAt,2,
m_76190_,getExplosionResistance,2,
m_76197_,register,2,
m_7619_,validate,2,
m_7620_,isRunning,2,
m_76212_,fizz,2,
m_7621_,wrap,2,
m_76227_,hasFlammableNeighbours,2,
m_7623_,getFollowDistance,2,
m_76245_,isFlammable,2,
m_7624_,getPrintSuccess,2,
m_7625_,dropFromLootTable,2,
m_7626_,getName,2,
m_7628_,handleEntityEvent,2,
m_7631_,xOffset,0,
m_7632_,canUpdatePath,2,
m_7633_,handleMapItemData,2,
m_7634_,inverse,2,
m_7636_,followThePath,2,
m_7638_,tick,2,
m_7639_,getEntity,2,
m_7640_,getDirectEntity,2,
m_7641_,getPlayerNames,2,
m_7643_,getRelativePortalPosition,2,
m_7644_,onTeamRemoved,2,
m_7645_,onTeamChanged,2,
m_7646_,stop,2,
m_7647_,updateSpawnPos,2,
m_7648_,quickMoveStack,2,
m_7649_,renderNameTag,0,
m_7650_,onTeamAdded,2,
m_7651_,setRemoved,2,
m_7652_,codec,2,
m_7653_,getLevel,2,
m_7654_,getServer,2,
m_7655_,getUsedItemHand,2,
m_7659_,playDestroyProgressSound,2,
m_7660_,getStepSound,2,
m_7662_,sendMerchantOffers,2,
m_7667_,createDataLayer,2,
m_7670_,leave,2,
m_7673_,tick,0,
m_7674_,join,2,
m_7677_,doPostAttack,2,
m_7678_,moveTo,2,
m_7683_,validate,2,
m_7684_,getFlags,2,
m_7685_,handleBossUpdate,2,
m_7686_,loadPacks,2,
m_7688_,getDismountLocationForPassenger,2,
m_7690_,getFuelItems,0,
m_7691_,onRelease,0,
m_7693_,acceptSingle,2,
m_7695_,renderToBuffer,0,
m_7696_,blockEvent,2,
m_7697_,getPos,2,
m_7698_,openCommandBlock,2,
m_7699_,getOpenChestStat,2,
m_7700_,getCoords,2,
m_7701_,handleItemCooldown,2,
m_7702_,getBlockEntity,2,
m_7704_,handleLevelEvent,2,
m_7705_,getDescriptionId,2,
m_7706_,removeAllPlayers,2,
m_7707_,getSerializer,2,
m_77081_,clear,2,
m_77082_,upHeap,2,
m_77084_,insert,2,
m_77086_,changeCost,2,
m_77089_,downHeap,2,
m_7708_,handleAddExperienceOrb,2,
m_77091_,pop,2,
m_77092_,isEmpty,2,
m_7709_,getCompatibility,0,
m_7710_,handleUpdateAttributes,2,
m_7712_,tick,2,
m_7713_,notifyTradeUpdated,2,
m_7717_,getShade,2,
m_7718_,playEmptySound,2,
m_7720_,startSleepInBed,2,
m_7721_,onBorderCenterSet,2,
m_7722_,getStateForPlacement,2,
m_7724_,cross,2,
m_77263_,hasMalus,2,
m_77269_,isOpen,2,
m_7726_,getChunkSource,2,
m_77288_,asBlockPos,2,
m_77289_,cloneAndMove,2,
m_7728_,handleLockDifficulty,2,
m_77293_,distanceTo,2,
m_77295_,createHash,2,
m_77299_,distanceToSqr,2,
m_77301_,createFromStream,2,
m_77303_,inOpenSet,2,
m_77304_,distanceManhattan,2,
m_77306_,distanceManhattan,2,
m_7730_,stop,2,
m_7731_,setBlock,2,
m_77328_,lambda$getNode$0,2,
m_7732_,updatePlacementContext,2,
m_77349_,getNode,2,
m_77351_,setCanPassDoors,2,
m_77355_,setCanOpenDoors,2,
m_77357_,canPassDoors,2,
m_77358_,setCanFloat,2,
m_7735_,forcePage,0,
m_77360_,canOpenDoors,2,
m_77361_,canFloat,2,
m_7736_,clear,0,
m_77374_,advance,2,
m_77375_,getNode,2,
m_77377_,replaceNode,2,
m_7737_,tick,0,
m_77380_,getNextEntityPos,2,
m_77382_,getEntityPosAtNode,2,
m_77385_,sameAs,2,
m_77387_,notStarted,2,
m_77388_,truncateNodes,2,
m_77390_,createFromStream,2,
m_77392_,isDone,2,
m_77393_,setNextNodeIndex,2,
m_77395_,getEndNode,2,
m_77396_,getNodePos,2,
m_77398_,getNodeCount,2,
m_77399_,getNextNodeIndex,2,
m_7739_,openTextEdit,2,
m_77400_,getNextNodePos,2,
m_77401_,getNextNode,2,
m_77402_,getPreviousNode,2,
m_77403_,canReach,2,
m_77406_,getTarget,2,
m_77407_,getDistToTarget,2,
m_7740_,destroyBlock,2,
m_7741_,handleCustomCommandSuggestions,2,
m_77427_,findPath,2,
m_7742_,updateIndirectNeighbourShapes,2,
m_77434_,reconstructPath,2,
m_7743_,getBurnDuration,2,
m_77444_,getBestH,2,
m_77449_,lambda$findPath$2,2,
m_7744_,onOpenInventory,0,
m_77452_,lambda$findPath$1,2,
m_7745_,get,2,
m_7746_,isDone,2,
m_7748_,checkExceptions,2,
m_7749_,getShadeBrightness,2,
m_77503_,updateBest,2,
m_77506_,createFromStream,2,
m_77508_,getBestNode,2,
m_77509_,setReached,2,
m_7750_,getActualProgress,2,
m_7752_,getPistonPushReaction,2,
m_7753_,getLightBlock,2,
m_7755_,getName,2,
m_7757_,wantsToAttack,2,
m_7758_,cycle,2,
m_77607_,checkNeighbourBlocks,2,
m_77611_,getFloorLevel,2,
m_7761_,doPostHurtEffects,2,
m_77624_,canReachWithoutCollision,2,
m_77626_,isNeighborValid,2,
m_77629_,isDiagonalValid,2,
m_7762_,isUnderSpawnProtection,2,
m_77634_,hasCollisions,2,
m_77661_,canHostFrame,2,
m_77666_,createPortal,2,
m_7766_,getDelay,0,
m_7767_,canPlaySound,0,
m_7768_,getLightValue,2,
m_77698_,isValid,2,
m_7769_,getVolume,0,
m_77708_,findEmptyPortalShape,2,
m_7770_,getCustomName,2,
m_77712_,findPortalShape,2,
m_77717_,isEmpty,2,
m_77719_,lambda$static$0,2,
m_77723_,lambda$createPortalBlocks$2,2,
m_77726_,lambda$findEmptyPortalShape$1,2,
m_77728_,getDistanceUntilTop,2,
m_7772_,getX,0,
m_77730_,hasTopFrame,2,
m_77733_,calculateBottomLeft,2,
m_77735_,getDistanceUntilEdgeAboveFrame,2,
m_77738_,getRelativePosition,2,
m_7773_,timedOut,2,
m_77743_,createPortalBlocks,2,
m_77744_,isComplete,2,
m_77745_,calculateWidth,2,
m_77746_,calculateHeight,2,
m_7774_,shouldSwitchSounds,0,
m_77757_,save,2,
m_7775_,isLooping,0,
m_77760_,setDirty,2,
m_77762_,setDirty,2,
m_77764_,isDirty,2,
m_7776_,handleContainerClose,2,
m_77774_,fromWorld,2,
m_7777_,getBodyBlock,2,
m_77782_,getDecoration,2,
m_77787_,getId,2,
m_7778_,getZ,0,
m_7779_,isSingleplayerOwner,2,
m_77809_,renderOnFrame,2,
m_7780_,getY,0,
m_7783_,getPitch,0,
m_7784_,canStartSilent,0,
m_7785_,playLocalSound,2,
m_77869_,save,2,
m_77870_,frameId,2,
m_77872_,load,2,
m_77874_,getPos,2,
m_77875_,getRotation,2,
m_77876_,getEntityId,2,
m_77877_,getId,2,
m_7787_,addWidget,0,
m_77880_,getFreeAuxValueForMap,2,
m_7788_,tick,0,
m_7789_,getWeight,0,
m_7790_,render,0,
m_77916_,getHoldingPlayer,2,
m_77918_,tickCarriedBy,2,
m_7791_,handleAnimate,2,
m_77925_,addTargetDecoration,2,
m_7792_,getDripParticle,2,
m_77930_,checkBanners,2,
m_77934_,toggleBanner,2,
m_77937_,addDecoration,2,
m_77947_,removedFromFrame,2,
m_77952_,lambda$save$3,2,
m_7796_,isRelative,0,
m_7797_,fromTag,2,
m_7798_,handleSetCarriedItem,2,
m_7799_,getSeed,2,
m_7801_,isStopped,0,
m_7802_,canMoveUp,0,
m_78036_,keys,2,
m_78037_,createId,2,
m_7803_,canMoveDown,0,
m_78044_,get,2,
m_78046_,set,2,
m_7804_,containsKey,2,
m_78058_,get,2,
m_78063_,put,2,
m_78068_,lambda$save$0,2,
m_78072_,getKeys,2,
m_7807_,isComplex,2,
m_7808_,canReplaceCurrentItem,2,
m_7809_,getVillagerXp,2,
m_7811_,pageBack,0,
m_7812_,getName,2,
m_78151_,save,2,
m_78154_,isGzip,2,
m_78156_,getDataFile,2,
m_78158_,readTagFromDisk,2,
m_7815_,pageForward,0,
m_7817_,getFeatures,2,
m_78187_,getId,2,
m_7820_,getNearestLookingDirection,2,
m_7821_,getPreviousY,0,
m_7822_,handleEntityEvent,2,
m_78240_,isNewLevelIdAcceptable,2,
m_78242_,createDefault,2,
m_78255_,levelExists,2,
m_78257_,getBaseDir,2,
m_78260_,createAccess,2,
m_78262_,getBackupPath,2,
m_78265_,getStorageVersion,2,
m_7826_,showProgressBar,2,
m_78277_,getLevelId,2,
m_7827_,getLightEngine,2,
m_78283_,getLevelPath,2,
m_78287_,saveDataTag,2,
m_7828_,width,0,
m_78290_,saveDataTag,2,
m_78297_,renameLevel,2,
m_7829_,createMenuControls,0,
m_78301_,createPlayerStorage,2,
m_78308_,getSummary,2,
m_78311_,deleteLevel,2,
m_78312_,makeWorldBackup,2,
m_78313_,checkLock,2,
m_7831_,setWorldBorder,2,
m_78358_,getLevelId,2,
m_7835_,setDefaultGameType,2,
m_78361_,getLevelName,2,
m_78366_,getLastPlayed,2,
m_78367_,getGameMode,2,
m_78368_,isHardcore,2,
m_78369_,hasCommands,2,
m_7836_,onCraftedBy,2,
m_78370_,getWorldVersionName,2,
m_78371_,levelVersion,2,
m_78375_,isLocked,2,
m_78376_,getInfo,2,
m_78377_,createInfo,2,
m_78389_,levelDataVersion,2,
m_7838_,getDrinkingSound,2,
m_78390_,parse,2,
m_78392_,lastPlayed,2,
m_78393_,minecraftVersionName,2,
m_78395_,snapshot,2,
m_7839_,setSize,2,
m_7840_,checkFallDamage,2,
m_78433_,save,2,
m_78435_,load,2,
m_7844_,isRequired,0,
m_7845_,moveDown,0,
m_7846_,getItem,2,
m_7848_,canMate,2,
m_7849_,select,0,
m_7850_,unselect,0,
m_7852_,moveUp,0,
m_78530_,parse,2,
m_78545_,setTagData,2,
m_7854_,getResourceKey,2,
m_7856_,init,0,
m_78572_,lambda$setTagData$2,2,
m_7857_,isSelected,0,
m_7859_,isPauseScreen,0,
m_7860_,getRenderOffset,0,
m_7861_,removed,0,
m_7862_,canRestock,2,
m_7863_,choose,2,
m_78642_,lambda$fillCrashReportCategory$2,2,
m_78644_,lambda$fillCrashReportCategory$0,2,
m_78646_,getStorageVersionName,2,
m_7864_,createPath,2,
m_7865_,handleMoveEntity,2,
m_7866_,getEatingSound,2,
m_7867_,isFixedPosition,0,
m_7868_,getFlopSound,2,
m_7869_,getName,0,
m_7870_,setRemainingPersistentAngerTime,2,
m_7871_,getAngrySound,2,
m_7872_,getEatingSound,2,
m_7873_,getServer,2,
m_78766_,all,2,
m_78767_,register,2,
m_78769_,register,2,
m_7876_,getOrCreateTag,2,
m_7877_,getData,2,
m_7878_,getStepSound,2,
m_7881_,getDefaultItem,2,
m_7884_,setupAttackAnimation,0,
m_7885_,handleSetTime,2,
m_7888_,onPlayerJump,2,
m_7890_,rotate,2,
m_7892_,entityInside,2,
m_78936_,hasParam,2,
m_78942_,addDynamicDrops,2,
m_78945_,getLuck,2,
m_7894_,getCastingSoundEvent,2,
m_78952_,getLevel,2,
m_78953_,getParamOrNull,2,
m_7895_,applyRaidBuffs,2,
m_78962_,getLevel,2,
m_78965_,withOptionalRandomSeed,2,
m_7897_,setDragging,0,
m_7898_,canSurvive,2,
m_7899_,isSignalSource,2,
m_79003_,getParam,2,
m_79006_,getByName,2,
m_7900_,checkNeighborsAfterUpdate,2,
m_7902_,awardRecipesByKey,2,
m_7903_,getJumpSound,2,
m_79043_,lootPool,2,
m_79044_,lambda$addRandomItem$6,2,
m_7904_,getLocation,0,
m_79051_,validate,2,
m_79053_,addRandomItems,2,
m_79058_,addRandomItem,2,
m_7905_,getSquishSound,2,
m_79073_,unwrap,2,
m_79076_,add,2,
m_79078_,apply,2,
m_7907_,openMinecartCommandBlock,2,
m_79080_,when,2,
m_79082_,build,2,
m_7909_,hurtCurrentlyUsedShield,2,
m_7910_,setSpeed,2,
m_7911_,setAbsorptionAmount,2,
m_79122_,getParamSet,2,
m_7912_,getSerializedName,2,
m_79131_,getRandomItemsRaw,2,
m_79136_,validate,2,
m_7913_,getProperties,2,
m_79147_,lootTable,2,
m_79148_,getRandomItems,2,
m_7915_,handleUpdateMobEffect,2,
m_79161_,withPool,2,
m_79165_,setParamSet,2,
m_79167_,build,2,
m_7916_,getAsString,2,
m_7918_,offset,2,
m_7920_,keyReleased,0,
m_7922_,onUpdateAdvancementProgress,0,
m_7923_,useShapeForLightOcclusion,2,
m_7925_,getChunkForCollisions,2,
m_7926_,createBlockStateDefinition,2,
m_7927_,createTag,2,
m_7930_,getCelebrateSound,2,
m_7932_,getArrow,2,
m_7933_,keyPressed,0,
m_7934_,slotChanged,2,
m_79353_,validateUser,2,
m_79355_,setParams,2,
m_79357_,reportProblem,2,
m_79365_,forChild,2,
m_7938_,take,2,
m_79395_,alternatives,2,
m_7939_,getLeashOffset,2,
m_79408_,lambda$static$1,2,
m_7940_,getType,2,
m_79411_,and,2,
m_79413_,lambda$or$3,2,
m_79417_,lambda$static$0,2,
m_7941_,getPickupItem,2,
m_79420_,or,2,
m_79422_,lambda$and$2,2,
m_7942_,byId,2,
m_79460_,create,2,
m_7947_,getBlockSupportShape,2,
m_79483_,dynamicEntry,2,
m_7949_,immutable,2,
m_7950_,createTextFilterForPlayer,2,
m_7951_,handleContainerClose,2,
m_7952_,getOcclusionShape,2,
m_79533_,emptyItem,2,
m_7953_,handleAnimate,2,
m_7954_,rotate,2,
m_79553_,lambda$compose$0,2,
m_7955_,setModdedInfo,2,
m_79579_,lootTableItem,2,
m_7957_,handleAddObjective,2,
m_7959_,getAgeProperty,2,
m_79629_,register,2,
m_7962_,getTradingPlayer,2,
m_79639_,canRun,2,
m_79651_,getConditions,2,
m_7965_,handlePickItem,2,
m_7966_,mayInteract,2,
m_7967_,addFreshEntity,2,
m_79687_,simpleBuilder,2,
m_7968_,getDefaultInstance,2,
m_7969_,skippable,2,
m_79706_,getFunctions,2,
m_79707_,setWeight,2,
m_7970_,getDependencies,0,
m_79711_,setQuality,2,
m_7971_,set,0,
m_79726_,build,2,
m_7972_,isValidClickButton,0,
m_7975_,getHurtSound,2,
m_7976_,fillCrashReportCategory,2,
m_7978_,getShapeProperty,2,
m_7979_,mouseDragged,0,
m_7981_,getKey,2,
m_7982_,handleRecipeBookChangeSettingsPacket,2,
m_7983_,isEmpty,2,
m_79845_,expandTag,2,
m_7986_,scalesWithDifficulty,2,
m_7987_,isSelectedItem,0,
m_7988_,getColor,2,
m_7989_,canBeeUse,2,
m_79915_,addOreBonusCount,2,
m_79917_,addBonusBinomialDistributionCount,2,
m_7991_,getMetadataSectionName,2,
m_79921_,addUniformBonusCount,2,
m_7992_,handleRespawn,2,
m_79939_,addUniformBonusCount,2,
m_7993_,getItem,2,
m_7995_,tick,2,
m_7996_,stopTrading,2,
m_7998_,startRiding,2,
m_7999_,getShape,2,
m_8000_,decorate,2,
m_8001_,handleTakeItemEntity,2,
m_8002_,onLevelChange,2,
m_80037_,explosionDecay,2,
m_8003_,getDisplayName,2,
m_8004_,canCraftInDimensions,2,
m_80062_,copyState,2,
m_80084_,copy,2,
m_8009_,setAllVisible,0,
m_8010_,mayPickup,2,
m_8011_,canBeeContinueToUse,2,
m_8012_,handleStopJump,2,
m_8014_,onTestFailed,2,
m_8016_,removeItemNoUpdate,2,
m_8017_,getRootResource,2,
m_80187_,copyName,2,
m_8019_,handleSetJigsawBlock,2,
m_8020_,getItem,2,
m_8021_,processPortalCooldown,2,
m_8022_,updateControlFlags,2,
m_8023_,requiresCustomPersistence,2,
m_8024_,customServerAiStep,2,
m_8025_,sendDebugPackets,2,
m_8026_,breed,2,
m_8028_,shouldDespawnInPeaceful,2,
m_8031_,listResources,2,
m_8032_,playAmbientSound,2,
m_8034_,updateInvisibilityStatus,2,
m_8035_,ate,2,
m_8036_,canUse,2,
m_8037_,tick,2,
m_8038_,thunderHit,2,
m_8039_,isValidBlock,2,
m_8040_,setAllStarts,2,
m_8041_,stop,2,
m_8042_,getToastSymbol,2,
m_8043_,getResultItem,2,
m_80440_,randomApplicableEnchantment,2,
m_80444_,withEnchantment,2,
m_8044_,dayTime,2,
m_8045_,canContinueToUse,2,
m_8047_,handleOpenSignEditor,2,
m_8048_,handleSetEntityMotion,2,
m_8049_,getBlockEntityNbt,2,
m_8050_,set,2,
m_8051_,getBlockEntityNbtForSaving,2,
m_8052_,acceptedDistance,2,
m_8054_,preloadIfRequired,0,
m_80554_,makeExplorationMap,2,
m_8055_,getBlockState,2,
m_80569_,setZoom,2,
m_8056_,start,2,
m_80573_,setMapDecoration,2,
m_80575_,setSkipKnownStructures,2,
m_8058_,rewardTradeXp,2,
m_8059_,onCrystalDestroyed,2,
m_8060_,onHitBlock,2,
m_8061_,onExplosionHit,2,
m_8063_,finishConversion,2,
m_8064_,shouldRecalculatePath,2,
m_8065_,handleSetChunkCacheCenter,2,
m_8066_,testFailed,2,
m_8067_,getCastingInterval,2,
m_80683_,simpleBuilder,2,
m_8068_,handleSoundEvent,2,
m_80699_,getConditions,2,
m_8069_,getCastWarmupTime,2,
m_8070_,getSource,0,
m_80724_,decorate,2,
m_80728_,lambda$decorate$0,2,
m_8072_,handleKey,2,
m_8073_,testStructureLoaded,2,
m_80759_,lambda$static$0,2,
m_8075_,makeBrain,2,
m_80762_,register,2,
m_80765_,lambda$compose$2,2,
m_8076_,handleAddOrRemoveRecipes,2,
m_80770_,compose,2,
m_8077_,hasCustomName,2,
m_8079_,getDataLayerData,2,
m_8083_,getClickedPos,2,
m_8085_,getMaxHeadYRot,2,
m_8088_,getPermissionLevel,2,
m_8089_,getCastingTime,2,
m_80913_,lambda$run$4,2,
m_8091_,shouldPassengersInheritMalus,2,
m_8092_,setUnsaved,2,
m_80930_,withEntry,2,
m_8093_,isInstantenous,2,
m_8094_,setLightCorrect,2,
m_8095_,completeUsingItem,2,
m_8096_,isCorrectToolForDrops,2,
m_8097_,defineSynchedData,2,
m_8098_,onLeaveCombat,2,
m_8099_,registerGoals,2,
m_8100_,getAmbientSoundInterval,2,
m_8102_,getDestroySpeed,2,
m_8103_,getAsNumber,2,
m_8105_,getUseDuration,2,
m_8106_,resetXRotOnTick,2,
m_8107_,aiStep,2,
m_8108_,onEnterCombat,2,
m_81139_,createResolver,2,
m_8113_,markPosForPostprocessing,2,
m_81144_,lambda$createResolver$5,2,
m_8114_,removeBlockEntity,2,
m_81151_,lambda$createResolver$6,2,
m_8115_,setWanderingTraderId,2,
m_8117_,modifyTemperature,2,
m_8119_,tick,2,
m_8120_,isEnchantable,2,
m_8121_,clientTick,2,
m_81228_,stewEffect,2,
m_8124_,tick,2,
m_8125_,getHorizontalDirection,2,
m_8126_,tick,2,
m_81271_,smelted,2,
m_8127_,stopRiding,2,
m_81284_,getName,2,
m_8128_,tick,2,
m_8130_,performSpellCasting,2,
m_81324_,withSuppressedOutput,2,
m_81325_,withPermission,2,
m_81327_,withLevel,2,
m_81329_,withEntity,2,
m_8132_,getMaxHeadXRot,2,
m_81331_,facing,2,
m_81334_,withCallback,2,
m_81336_,withCallback,2,
m_8133_,triggerEvent,2,
m_81346_,withRotation,2,
m_81348_,withPosition,2,
m_81350_,withAnchor,2,
m_81352_,sendFailure,2,
m_81357_,getDisplayName,2,
m_81358_,withMaximumPermission,2,
m_81364_,facing,2,
m_81366_,broadcastToAdmins,2,
m_81368_,getTextName,2,
m_81371_,getPosition,2,
m_81372_,getLevel,2,
m_81373_,getEntity,2,
m_81374_,getEntityOrException,2,
m_81375_,getPlayerOrException,2,
m_81376_,getRotation,2,
m_81377_,getServer,2,
m_81378_,getAnchor,2,
m_81394_,getRequired,2,
m_81395_,validateUser,2,
m_81398_,getAllowed,2,
m_81405_,build,2,
m_81406_,required,2,
m_81408_,optional,2,
m_81424_,lambda$static$19,2,
m_81428_,register,2,
m_81435_,lambda$static$15,2,
m_81437_,lambda$static$14,2,
m_81439_,lambda$static$12,2,
m_81441_,lambda$static$6,2,
m_81445_,lambda$static$7,2,
m_81447_,lambda$static$11,2,
m_81449_,lambda$static$13,2,
m_81451_,lambda$static$10,2,
m_81453_,lambda$static$3,2,
m_81466_,create,2,
m_81517_,bonusLevelFlatChance,2,
m_81589_,hasDamageSource,2,
m_81661_,survivesExplosion,2,
m_81663_,lambda$survivesExplosion$0,2,
m_81694_,invert,2,
m_81697_,lambda$invert$1,2,
m_81725_,checkLocation,2,
m_81727_,checkLocation,2,
m_81769_,hasBlockStateProperties,2,
m_81784_,setProperties,2,
m_81807_,invert,2,
m_81831_,register,2,
m_81862_,entityPresent,2,
m_81864_,hasProperties,2,
m_81867_,hasProperties,2,
m_81901_,killedByPlayer,2,
m_81903_,lambda$killedByPlayer$0,2,
m_81927_,randomChance,2,
m_8193_,isDone,2,
m_8196_,grantProgress,2,
m_8198_,update,2,
m_81997_,toolMatches,2,
m_8201_,lambda$update$9,2,
m_8204_,serializeToNetwork,2,
m_8206_,hasProgress,2,
m_82094_,getDispatcher,2,
m_82095_,sendCommands,2,
m_82097_,getParseException,2,
m_8209_,revokeProgress,2,
m_82101_,lambda$fillUsableCommands$6,2,
m_82112_,fillUsableCommands,2,
m_8211_,fromNetwork,2,
m_82120_,createValidator,2,
m_82122_,lambda$createValidator$7,2,
m_82125_,lambda$fillUsableCommands$5,2,
m_82127_,literal,2,
m_82129_,argument,2,
m_82132_,lambda$finishParsing$4,2,
m_82135_,lambda$performCommand$2,2,
m_82138_,validate,2,
m_8213_,getPercent,2,
m_8214_,getCriterion,2,
m_82160_,parse,2,
m_8218_,getProgressText,2,
m_8219_,getRemainingCriteria,2,
m_8220_,getCompletedCriteria,2,
m_8221_,getFirstProgressDate,2,
m_82221_,getId,2,
m_82224_,getCls,2,
m_8222_,countCompletedRequirements,2,
m_82232_,register,2,
m_82234_,serialize,2,
m_82236_,getSerializer,2,
m_82238_,deserialize,2,
m_82251_,getEventsIds,2,
m_82254_,storeEvent,2,
m_82256_,tick,2,
m_82259_,remove,2,
m_82261_,schedule,2,
m_82265_,loadEvent,2,
m_82267_,store,2,
m_82268_,lambda$createComparator$1,2,
m_82270_,createComparator,2,
m_82271_,lambda$createComparator$0,2,
m_82309_,getSize,2,
m_82310_,contract,2,
m_82314_,intersects,2,
m_82321_,of,2,
m_82323_,intersect,2,
m_82325_,getDirection,2,
m_82333_,unitCubeFromLowerCorner,2,
m_82335_,intersects,2,
m_82338_,move,2,
m_82340_,min,2,
m_82342_,clip,2,
m_82347_,clipPoint,2,
m_82362_,getXsize,2,
m_82363_,expandTowards,2,
m_82367_,minmax,2,
m_82369_,expandTowards,2,
m_82371_,clip,2,
m_82374_,max,2,
m_82376_,getYsize,2,
